Step,True_Label,Top1,Top2,Top3,nDCG@3,Hit@3
6678,13,37,28,5,0.0,0
6679,10,25,29,10,0.49999999949999996,1
6680,2,29,37,20,0.0,0
6681,36,37,1,10,0.0,0
6682,13,14,29,1,0.0,0
6683,24,28,26,41,0.0,0
6684,17,41,10,0,0.0,0
6685,8,10,37,2,0.0,0
6686,29,14,37,23,0.0,0
6687,5,37,28,29,0.0,0
6688,34,37,1,28,0.0,0
6689,10,13,37,15,0.0,0
6690,38,1,27,40,0.0,0
6691,24,37,29,31,0.0,0
6692,4,37,28,41,0.0,0
6693,34,29,37,28,0.0,0
6694,34,15,27,11,0.0,0
6695,22,5,10,37,0.0,0
6696,30,24,10,28,0.0,0
6697,24,37,19,4,0.0,0
6698,10,29,5,37,0.0,0
6699,10,32,37,25,0.0,0
6700,13,29,10,6,0.0,0
6701,2,29,28,19,0.0,0
6702,22,37,10,41,0.0,0
6703,6,37,28,16,0.0,0
6704,32,37,31,29,0.0,0
6705,16,37,1,40,0.0,0
6706,13,41,28,3,0.0,0
6707,24,5,1,37,0.0,0
6708,39,37,5,0,0.0,0
6709,24,37,1,41,0.0,0
6710,8,10,37,1,0.0,0
6711,35,6,41,33,0.0,0
6712,41,40,4,33,0.0,0
6713,30,14,37,26,0.0,0
6714,37,37,19,28,0.9999999989999999,1
6715,38,37,13,33,0.0,0
6716,24,10,24,1,0.6309297529405278,1
6717,2,41,27,3,0.0,0
6718,6,4,31,12,0.0,0
6719,22,37,10,28,0.0,0
6720,24,24,20,33,0.9999999989999999,1
6721,2,5,29,1,0.0,0
6722,11,14,29,37,0.0,0
6723,25,26,24,25,0.49999999949999996,1
6724,12,37,28,5,0.0,0
6725,13,37,14,29,0.0,0
6726,3,37,14,20,0.0,0
6727,30,37,29,28,0.0,0
6728,35,37,5,19,0.0,0
6729,24,5,24,39,0.6309297529405278,1
6730,13,37,29,40,0.0,0
6731,24,37,41,0,0.0,0
6732,9,37,5,33,0.0,0
6733,5,41,10,28,0.0,0
6734,24,20,29,37,0.0,0
6735,39,37,5,40,0.0,0
6736,14,19,1,39,0.0,0
6737,10,37,10,14,0.6309297529405278,1
6738,34,5,37,29,0.0,0
6739,41,37,15,29,0.0,0
6740,10,16,1,40,0.0,0
6741,38,29,10,41,0.0,0
6742,11,37,1,5,0.0,0
6743,15,14,7,41,0.0,0
6744,24,37,29,31,0.0,0
6745,10,19,1,40,0.0,0
6746,13,37,14,15,0.0,0
6747,10,37,20,28,0.0,0
6748,24,37,26,10,0.0,0
6749,24,5,37,19,0.0,0
6750,21,37,5,26,0.0,0
6751,24,10,5,28,0.0,0
6752,18,41,26,15,0.0,0
6753,33,4,0,35,0.0,0
6754,38,37,33,1,0.0,0
6755,24,37,41,14,0.0,0
6756,24,37,14,27,0.0,0
6757,16,37,26,14,0.0,0
6758,34,20,10,1,0.0,0
6759,29,37,14,0,0.0,0
6760,11,37,28,33,0.0,0
6761,40,29,1,5,0.0,0
6762,25,29,20,7,0.0,0
6763,3,41,34,28,0.0,0
6764,29,37,25,29,0.49999999949999996,1
6765,24,41,4,19,0.0,0
6766,28,15,4,27,0.0,0
6767,20,20,26,16,0.9999999989999999,1
6768,38,37,1,33,0.0,0
6769,10,41,6,10,0.49999999949999996,1
6770,18,0,6,16,0.0,0
6771,22,10,40,37,0.0,0
6772,15,26,37,16,0.0,0
6773,10,19,33,15,0.0,0
6774,38,5,15,16,0.0,0
6775,26,41,26,4,0.6309297529405278,1
6776,14,10,29,1,0.0,0
6777,10,39,10,25,0.6309297529405278,1
6778,39,37,41,29,0.0,0
6779,34,37,32,5,0.0,0
6780,24,20,29,4,0.0,0
6781,10,41,26,10,0.49999999949999996,1
6782,15,37,14,41,0.0,0
6783,35,37,5,28,0.0,0
6784,30,24,37,5,0.0,0
6785,24,20,29,25,0.0,0
6786,40,33,20,17,0.0,0
6787,13,10,13,15,0.6309297529405278,1
6788,3,28,37,16,0.0,0
6789,22,37,5,10,0.0,0
6790,24,31,26,25,0.0,0
6791,30,10,0,23,0.0,0
6792,38,19,26,20,0.0,0
6793,15,26,20,5,0.0,0
6794,34,37,1,29,0.0,0
6795,16,10,40,5,0.0,0
6796,24,29,40,28,0.0,0
6797,6,41,4,16,0.0,0
6798,16,16,5,10,0.9999999989999999,1
6799,18,17,16,28,0.0,0
6800,28,29,31,5,0.0,0
6801,26,14,4,0,0.0,0
6802,13,4,33,15,0.0,0
6803,18,10,5,29,0.0,0
6804,26,27,5,18,0.0,0
6805,6,41,15,6,0.49999999949999996,1
6806,18,37,5,29,0.0,0
6807,24,10,29,24,0.49999999949999996,1
6808,24,33,3,28,0.0,0
6809,24,41,20,4,0.0,0
6810,24,28,37,14,0.0,0
6811,16,1,4,37,0.0,0
6812,16,28,3,20,0.0,0
6813,1,5,37,14,0.0,0
6814,39,3,37,41,0.0,0
6815,15,39,2,10,0.0,0
6816,6,1,33,37,0.0,0
6817,24,41,10,37,0.0,0
6818,24,16,20,29,0.0,0
6819,10,28,15,3,0.0,0
6820,24,24,10,41,0.9999999989999999,1
6821,15,37,31,27,0.0,0
6822,16,37,33,28,0.0,0
6823,24,41,6,4,0.0,0
6824,36,6,25,29,0.0,0
6825,10,37,5,6,0.0,0
6826,2,37,33,29,0.0,0
6827,24,20,24,29,0.6309297529405278,1
6828,16,14,29,41,0.0,0
6829,22,26,10,2,0.0,0
6830,30,37,14,29,0.0,0
6831,24,28,41,26,0.0,0
6832,13,29,13,19,0.6309297529405278,1
6833,30,19,14,1,0.0,0
6834,25,41,26,37,0.0,0
6835,38,37,1,31,0.0,0
6836,24,41,28,37,0.0,0
6837,23,29,37,10,0.0,0
6838,30,37,15,29,0.0,0
6839,16,26,29,37,0.0,0
6840,24,2,41,24,0.49999999949999996,1
6841,24,5,24,4,0.6309297529405278,1
6842,38,37,29,27,0.0,0
6843,5,29,37,1,0.0,0
6844,14,16,39,37,0.0,0
6845,28,41,37,14,0.0,0
6846,16,4,35,1,0.0,0
6847,15,37,28,41,0.0,0
6848,36,5,10,2,0.0,0
6849,28,10,28,39,0.6309297529405278,1
6850,25,1,14,40,0.0,0
6851,24,41,29,37,0.0,0
6852,34,40,1,20,0.0,0
6853,24,15,33,37,0.0,0
6854,24,28,33,3,0.0,0
6855,38,29,37,1,0.0,0
6856,10,1,10,2,0.6309297529405278,1
6857,18,37,14,5,0.0,0
6858,8,26,29,24,0.0,0
6859,24,29,26,1,0.0,0
6860,16,37,28,29,0.0,0
6861,21,37,39,10,0.0,0
6862,18,37,1,29,0.0,0
6863,22,37,14,41,0.0,0
6864,10,5,28,39,0.0,0
6865,31,6,37,29,0.0,0
6866,24,37,1,5,0.0,0
6867,3,1,37,28,0.0,0
6868,16,0,37,25,0.0,0
6869,22,37,29,5,0.0,0
6870,24,5,24,20,0.6309297529405278,1
6871,25,41,37,19,0.0,0
6872,15,41,10,18,0.0,0
6873,16,16,4,29,0.9999999989999999,1
6874,35,23,6,37,0.0,0
6875,24,41,19,26,0.0,0
6876,22,37,41,5,0.0,0
6877,12,19,1,29,0.0,0
6878,24,10,28,26,0.0,0
6879,24,41,5,3,0.0,0
6880,40,37,29,39,0.0,0
6881,38,37,5,29,0.0,0
6882,23,37,2,5,0.0,0
6883,24,5,35,37,0.0,0
6884,33,41,20,2,0.0,0
6885,21,37,13,1,0.0,0
6886,10,1,7,5,0.0,0
6887,24,41,14,37,0.0,0
6888,38,27,37,19,0.0,0
6889,38,37,13,5,0.0,0
6890,5,0,5,19,0.6309297529405278,1
6891,10,41,16,10,0.49999999949999996,1
6892,22,1,10,28,0.0,0
6893,38,37,1,5,0.0,0
6894,16,37,1,28,0.0,0
6895,17,37,1,32,0.0,0
6896,34,37,1,5,0.0,0
6897,38,37,1,14,0.0,0
6898,24,29,33,20,0.0,0
6899,34,37,27,28,0.0,0
6900,4,31,4,29,0.6309297529405278,1
6901,8,10,24,41,0.0,0
6902,2,26,41,15,0.0,0
6903,11,37,27,15,0.0,0
6904,10,4,20,33,0.0,0
6905,4,14,37,5,0.0,0
6906,34,16,14,4,0.0,0
6907,34,19,5,31,0.0,0
6908,30,15,29,41,0.0,0
6909,16,16,5,41,0.9999999989999999,1
6910,29,37,5,10,0.0,0
6911,24,5,16,39,0.0,0
6912,38,37,26,1,0.0,0
6913,38,37,1,31,0.0,0
6914,33,6,37,33,0.49999999949999996,1
6915,38,26,27,16,0.0,0
6916,24,29,19,28,0.0,0
6917,10,39,37,3,0.0,0
6918,34,29,5,37,0.0,0
6919,25,37,33,29,0.0,0
6920,24,41,37,19,0.0,0
6921,28,15,16,27,0.0,0
6922,10,5,14,29,0.0,0
6923,7,16,15,26,0.0,0
6924,24,27,1,37,0.0,0
6925,24,12,1,24,0.49999999949999996,1
6926,2,41,6,10,0.0,0
6927,17,10,29,1,0.0,0
6928,38,37,27,31,0.0,0
6929,32,31,1,37,0.0,0
6930,20,28,20,5,0.6309297529405278,1
6931,25,14,26,41,0.0,0
6932,3,27,5,16,0.0,0
6933,17,37,29,14,0.0,0
6934,30,37,29,10,0.0,0
6935,38,37,10,40,0.0,0
6936,25,37,5,1,0.0,0
6937,38,28,14,3,0.0,0
6938,24,32,31,5,0.0,0
6939,11,14,37,10,0.0,0
6940,18,26,25,24,0.0,0
6941,40,29,37,28,0.0,0
6942,24,5,10,20,0.0,0
6943,34,37,10,29,0.0,0
6944,34,10,5,17,0.0,0
6945,16,37,28,40,0.0,0
6946,10,29,5,19,0.0,0
6947,2,29,13,10,0.0,0
6948,5,28,1,10,0.0,0
6949,16,41,0,31,0.0,0
6950,24,15,28,26,0.0,0
6951,6,41,6,37,0.6309297529405278,1
6952,41,35,41,10,0.6309297529405278,1
6953,24,37,41,28,0.0,0
6954,22,27,37,6,0.0,0
6955,21,28,6,37,0.0,0
6956,10,37,28,10,0.49999999949999996,1
6957,37,29,37,0,0.6309297529405278,1
6958,10,1,2,37,0.0,0
6959,10,15,40,14,0.0,0
6960,10,10,27,5,0.9999999989999999,1
6961,2,29,19,26,0.0,0
6962,22,20,37,1,0.0,0
6963,14,6,37,28,0.0,0
6964,41,28,1,37,0.0,0
6965,2,41,37,15,0.0,0
6966,38,23,16,37,0.0,0
6967,22,37,27,10,0.0,0
6968,24,41,37,5,0.0,0
6969,10,37,26,0,0.0,0
6970,10,37,5,20,0.0,0
6971,6,20,41,10,0.0,0
6972,33,41,20,15,0.0,0
6973,28,41,10,14,0.0,0
6974,6,3,28,20,0.0,0
6975,24,1,29,28,0.0,0
6976,34,20,37,17,0.0,0
6977,38,37,33,10,0.0,0
6978,15,37,28,1,0.0,0
6979,38,37,14,0,0.0,0
6980,30,29,37,13,0.0,0
6981,28,37,14,27,0.0,0
6982,17,29,37,24,0.0,0
6983,16,16,12,29,0.9999999989999999,1
6984,30,29,37,6,0.0,0
6985,28,3,4,25,0.0,0
6986,14,37,6,28,0.0,0
6987,22,37,10,14,0.0,0
6988,34,17,10,32,0.0,0
6989,23,10,37,5,0.0,0
6990,6,29,16,15,0.0,0
6991,15,27,14,28,0.0,0
6992,35,41,37,14,0.0,0
6993,24,37,29,28,0.0,0
6994,30,29,10,2,0.0,0
6995,0,14,37,1,0.0,0
6996,24,27,41,6,0.0,0
6997,23,29,37,1,0.0,0
6998,0,27,37,29,0.0,0
6999,10,37,28,27,0.0,0
7000,18,37,14,10,0.0,0
7001,28,37,14,27,0.0,0
7002,24,10,39,25,0.0,0
7003,24,26,15,40,0.0,0
7004,24,5,10,20,0.0,0
7005,24,26,37,14,0.0,0
7006,24,20,5,29,0.0,0
7007,26,14,12,1,0.0,0
7008,24,3,16,26,0.0,0
7009,24,26,29,37,0.0,0
7010,24,29,41,37,0.0,0
7011,29,37,28,20,0.0,0
7012,24,37,5,2,0.0,0
7013,8,10,8,24,0.6309297529405278,1
7014,34,5,1,34,0.49999999949999996,1
7015,38,37,5,31,0.0,0
7016,8,10,37,0,0.0,0
7017,41,41,26,6,0.9999999989999999,1
7018,24,14,5,33,0.0,0
7019,24,37,1,29,0.0,0
7020,38,0,14,13,0.0,0
7021,38,0,4,28,0.0,0
7022,38,5,14,37,0.0,0
7023,10,10,37,26,0.9999999989999999,1
7024,39,37,1,40,0.0,0
7025,2,2,28,41,0.9999999989999999,1
7026,29,27,15,28,0.0,0
7027,6,37,0,33,0.0,0
7028,24,28,37,29,0.0,0
7029,22,29,5,1,0.0,0
7030,30,5,37,2,0.0,0
7031,24,41,26,4,0.0,0
7032,25,29,35,37,0.0,0
7033,24,41,20,33,0.0,0
7034,31,31,37,10,0.9999999989999999,1
7035,2,37,1,29,0.0,0
7036,20,37,14,28,0.0,0
7037,24,26,5,3,0.0,0
7038,28,37,26,29,0.0,0
7039,13,31,37,0,0.0,0
7040,18,29,1,10,0.0,0
7041,10,41,37,28,0.0,0
7042,41,19,37,26,0.0,0
7043,10,1,37,31,0.0,0
7044,8,10,37,14,0.0,0
7045,24,41,12,4,0.0,0
7046,30,28,5,26,0.0,0
7047,9,37,5,0,0.0,0
7048,24,5,25,3,0.0,0
7049,24,37,5,3,0.0,0
7050,22,6,37,12,0.0,0
7051,26,37,1,28,0.0,0
7052,39,5,37,16,0.0,0
7053,22,39,33,8,0.0,0
7054,28,10,5,28,0.49999999949999996,1
7055,33,15,33,10,0.6309297529405278,1
7056,20,5,1,19,0.0,0
7057,6,14,37,6,0.49999999949999996,1
7058,6,37,1,28,0.0,0
7059,10,33,1,5,0.0,0
7060,3,15,10,5,0.0,0
7061,38,29,4,16,0.0,0
7062,14,15,0,16,0.0,0
7063,24,5,3,20,0.0,0
7064,24,5,19,37,0.0,0
7065,24,28,29,5,0.0,0
7066,35,28,29,5,0.0,0
7067,38,14,31,37,0.0,0
7068,5,28,37,40,0.0,0
7069,38,12,29,16,0.0,0
7070,2,26,5,3,0.0,0
7071,8,10,16,37,0.0,0
7072,17,5,28,24,0.0,0
7073,28,41,19,37,0.0,0
7074,8,26,10,8,0.49999999949999996,1
7075,24,37,28,5,0.0,0
7076,24,37,20,26,0.0,0
7077,31,29,19,0,0.0,0
7078,27,41,10,18,0.0,0
7079,24,25,41,1,0.0,0
7080,10,0,14,37,0.0,0
7081,10,29,20,4,0.0,0
7082,30,37,6,9,0.0,0
7083,7,29,37,1,0.0,0
7084,33,15,37,28,0.0,0
7085,24,10,24,40,0.6309297529405278,1
7086,3,5,4,37,0.0,0
7087,24,37,25,39,0.0,0
7088,24,20,3,16,0.0,0
7089,24,28,24,41,0.6309297529405278,1
7090,24,41,26,15,0.0,0
7091,10,41,31,3,0.0,0
7092,34,37,33,1,0.0,0
7093,13,0,14,10,0.0,0
7094,30,24,10,29,0.0,0
7095,8,37,40,28,0.0,0
7096,30,37,1,0,0.0,0
7097,5,15,37,1,0.0,0
7098,24,15,33,6,0.0,0
7099,27,35,33,5,0.0,0
7100,25,37,10,24,0.0,0
7101,10,37,5,28,0.0,0
7102,24,33,41,26,0.0,0
7103,38,38,35,36,0.9999999989999999,1
7104,16,37,29,10,0.0,0
7105,35,28,15,5,0.0,0
7106,16,39,12,41,0.0,0
7107,10,1,28,5,0.0,0
7108,10,29,0,28,0.0,0
7109,29,29,10,37,0.9999999989999999,1
7110,24,29,5,37,0.0,0
7111,2,26,37,29,0.0,0
7112,24,15,11,3,0.0,0
7113,6,33,40,35,0.0,0
7114,24,41,37,6,0.0,0
7115,24,15,4,33,0.0,0
7116,21,5,28,37,0.0,0
7117,40,37,41,14,0.0,0
7118,22,14,40,0,0.0,0
7119,34,10,1,20,0.0,0
7120,38,6,41,3,0.0,0
7121,30,29,19,1,0.0,0
7122,38,29,37,33,0.0,0
7123,30,37,29,28,0.0,0
7124,18,29,37,5,0.0,0
7125,24,5,1,10,0.0,0
7126,40,4,33,6,0.0,0
7127,16,28,41,24,0.0,0
7128,16,5,26,28,0.0,0
7129,24,29,33,14,0.0,0
7130,34,34,5,16,0.9999999989999999,1
7131,12,41,10,18,0.0,0
7132,5,24,32,28,0.0,0
7133,24,25,24,3,0.6309297529405278,1
7134,24,25,24,20,0.6309297529405278,1
7135,38,29,32,37,0.0,0
7136,24,37,26,28,0.0,0
7137,34,37,32,40,0.0,0
7138,34,37,41,10,0.0,0
7139,24,31,41,4,0.0,0
7140,24,41,6,37,0.0,0
7141,26,26,37,29,0.9999999989999999,1
7142,6,16,41,1,0.0,0
7143,27,37,29,28,0.0,0
7144,20,29,1,19,0.0,0
7145,25,5,26,14,0.0,0
7146,29,37,10,28,0.0,0
7147,6,15,20,26,0.0,0
7148,13,37,14,41,0.0,0
7149,5,28,5,29,0.6309297529405278,1
7150,16,1,29,32,0.0,0
7151,24,5,24,37,0.6309297529405278,1
7152,10,28,37,5,0.0,0
7153,28,39,28,10,0.6309297529405278,1
7154,26,5,29,37,0.0,0
7155,38,6,3,38,0.49999999949999996,1
7156,22,10,39,41,0.0,0
7157,16,10,5,14,0.0,0
7158,24,10,16,37,0.0,0
7159,36,37,10,1,0.0,0
7160,6,4,15,25,0.0,0
7161,37,41,37,10,0.6309297529405278,1
7162,29,14,15,20,0.0,0
7163,32,37,1,28,0.0,0
7164,14,37,0,29,0.0,0
7165,3,10,28,20,0.0,0
7166,13,10,1,31,0.0,0
7167,25,26,1,5,0.0,0
7168,13,37,5,1,0.0,0
7169,24,5,1,37,0.0,0
7170,16,29,1,31,0.0,0
7171,10,5,26,29,0.0,0
7172,27,41,28,29,0.0,0
7173,10,37,28,10,0.49999999949999996,1
7174,41,37,41,27,0.6309297529405278,1
7175,13,16,37,1,0.0,0
7176,27,14,33,37,0.0,0
7177,38,27,31,38,0.49999999949999996,1
7178,24,40,33,35,0.0,0
7179,5,37,1,14,0.0,0
7180,24,14,1,37,0.0,0
7181,35,37,2,1,0.0,0
7182,24,20,24,25,0.6309297529405278,1
7183,22,0,28,29,0.0,0
7184,32,29,37,31,0.0,0
7185,34,29,37,13,0.0,0
7186,24,37,28,3,0.0,0
7187,17,1,31,14,0.0,0
7188,34,33,40,5,0.0,0
7189,26,37,41,29,0.0,0
7190,3,5,19,3,0.49999999949999996,1
7191,32,37,28,4,0.0,0
7192,5,41,5,2,0.6309297529405278,1
7193,22,6,1,37,0.0,0
7194,18,14,37,41,0.0,0
7195,24,24,6,2,0.9999999989999999,1
7196,34,13,12,14,0.0,0
7197,17,35,40,13,0.0,0
7198,3,1,37,35,0.0,0
7199,13,29,6,5,0.0,0
7200,34,5,14,26,0.0,0
7201,23,10,28,39,0.0,0
7202,38,28,37,10,0.0,0
7203,8,29,10,37,0.0,0
7204,25,29,3,5,0.0,0
7205,5,29,14,9,0.0,0
7206,22,37,29,31,0.0,0
7207,38,5,26,37,0.0,0
7208,41,20,1,37,0.0,0
7209,22,29,37,31,0.0,0
7210,35,29,10,5,0.0,0
7211,30,19,1,41,0.0,0
7212,34,37,10,0,0.0,0
7213,24,29,5,14,0.0,0
7214,36,14,15,12,0.0,0
7215,25,41,26,25,0.49999999949999996,1
7216,6,40,1,33,0.0,0
7217,38,27,26,21,0.0,0
7218,30,37,10,25,0.0,0
7219,10,29,37,28,0.0,0
7220,11,37,29,1,0.0,0
7221,24,14,29,4,0.0,0
7222,30,29,10,15,0.0,0
7223,22,26,37,10,0.0,0
7224,32,37,29,5,0.0,0
7225,13,41,13,15,0.6309297529405278,1
7226,30,37,10,28,0.0,0
7227,24,1,25,28,0.0,0
7228,6,37,14,32,0.0,0
7229,21,27,37,15,0.0,0
7230,5,26,37,41,0.0,0
7231,32,37,29,5,0.0,0
7232,38,14,37,33,0.0,0
7233,5,28,19,37,0.0,0
7234,39,1,37,33,0.0,0
7235,3,37,29,5,0.0,0
7236,39,10,37,1,0.0,0
7237,36,10,36,0,0.6309297529405278,1
7238,38,29,11,21,0.0,0
7239,31,41,14,10,0.0,0
7240,32,32,29,10,0.9999999989999999,1
7241,16,41,15,6,0.0,0
7242,24,37,29,5,0.0,0
7243,24,19,28,33,0.0,0
7244,28,1,37,4,0.0,0
7245,14,37,10,5,0.0,0
7246,24,10,4,24,0.49999999949999996,1
7247,34,14,1,37,0.0,0
7248,38,29,16,4,0.0,0
7249,27,29,31,5,0.0,0
7250,26,4,5,33,0.0,0
7251,2,14,6,15,0.0,0
7252,10,4,28,10,0.49999999949999996,1
7253,13,16,3,41,0.0,0
7254,24,1,24,39,0.6309297529405278,1
7255,14,26,0,6,0.0,0
7256,25,37,6,1,0.0,0
7257,38,29,37,31,0.0,0
7258,24,20,5,24,0.49999999949999996,1
7259,30,37,19,5,0.0,0
7260,34,10,20,37,0.0,0
7261,28,5,37,14,0.0,0
7262,24,5,10,19,0.0,0
7263,12,4,37,6,0.0,0
7264,10,14,31,4,0.0,0
7265,22,26,16,37,0.0,0
7266,38,5,6,33,0.0,0
7267,24,24,20,25,0.9999999989999999,1
7268,16,37,6,16,0.49999999949999996,1
7269,22,29,33,15,0.0,0
7270,27,0,4,40,0.0,0
7271,24,19,37,3,0.0,0
7272,24,10,28,39,0.0,0
7273,32,41,37,19,0.0,0
7274,24,29,20,10,0.0,0
7275,2,5,39,31,0.0,0
7276,24,3,5,28,0.0,0
7277,24,41,24,33,0.6309297529405278,1
7278,38,29,26,11,0.0,0
7279,22,19,28,15,0.0,0
7280,8,10,24,20,0.0,0
7281,10,12,29,4,0.0,0
7282,10,27,15,26,0.0,0
7283,10,37,10,20,0.6309297529405278,1
7284,10,37,14,5,0.0,0
7285,20,41,15,28,0.0,0
7286,38,27,32,5,0.0,0
7287,19,33,19,41,0.6309297529405278,1
7288,24,28,6,37,0.0,0
7289,21,29,5,31,0.0,0
7290,10,37,29,5,0.0,0
7291,24,26,2,28,0.0,0
7292,25,20,5,41,0.0,0
7293,34,37,5,7,0.0,0
7294,23,37,29,10,0.0,0
7295,24,41,20,4,0.0,0
7296,24,16,20,24,0.49999999949999996,1
7297,16,0,1,5,0.0,0
7298,13,29,39,27,0.0,0
7299,28,29,37,20,0.0,0
7300,10,14,33,1,0.0,0
7301,38,27,37,41,0.0,0
7302,10,29,14,23,0.0,0
7303,24,15,33,40,0.0,0
7304,10,41,4,6,0.0,0
7305,3,20,39,10,0.0,0
7306,38,1,14,29,0.0,0
7307,16,41,4,20,0.0,0
7308,3,29,27,40,0.0,0
7309,39,37,20,7,0.0,0
7310,12,29,12,37,0.6309297529405278,1
7311,22,6,28,26,0.0,0
7312,28,37,28,40,0.6309297529405278,1
7313,22,37,14,16,0.0,0
7314,3,37,33,40,0.0,0
7315,10,37,28,10,0.49999999949999996,1
7316,22,23,19,0,0.0,0
7317,8,41,5,33,0.0,0
7318,33,29,31,33,0.49999999949999996,1
7319,10,26,20,37,0.0,0
7320,10,37,10,29,0.6309297529405278,1
7321,32,37,14,28,0.0,0
7322,41,10,28,26,0.0,0
7323,29,12,26,10,0.0,0
7324,38,29,37,35,0.0,0
7325,38,37,33,5,0.0,0
7326,37,14,10,41,0.0,0
7327,23,35,37,40,0.0,0
7328,22,29,5,10,0.0,0
7329,24,37,6,5,0.0,0
7330,17,37,32,26,0.0,0
7331,24,29,1,10,0.0,0
7332,10,15,33,35,0.0,0
7333,38,37,10,41,0.0,0
7334,21,10,29,27,0.0,0
7335,24,28,16,14,0.0,0
7336,17,12,14,6,0.0,0
7337,10,0,14,10,0.49999999949999996,1
7338,25,37,19,14,0.0,0
7339,3,29,10,33,0.0,0
7340,24,16,0,31,0.0,0
7341,40,37,6,4,0.0,0
7342,5,29,37,1,0.0,0
7343,10,5,37,0,0.0,0
7344,10,29,10,37,0.6309297529405278,1
7345,12,10,5,37,0.0,0
7346,25,37,29,13,0.0,0
7347,13,4,3,37,0.0,0
7348,38,37,29,1,0.0,0
7349,30,4,20,37,0.0,0
7350,31,37,5,10,0.0,0
7351,34,41,37,28,0.0,0
7352,17,41,10,29,0.0,0
7353,27,31,37,32,0.0,0
7354,38,37,1,19,0.0,0
7355,20,20,33,24,0.9999999989999999,1
7356,38,28,20,13,0.0,0
7357,34,10,26,14,0.0,0
7358,22,5,29,37,0.0,0
7359,33,15,23,3,0.0,0
7360,31,37,5,10,0.0,0
7361,30,37,14,6,0.0,0
7362,34,20,37,5,0.0,0
7363,19,41,10,18,0.0,0
7364,12,37,16,10,0.0,0
7365,34,0,31,28,0.0,0
7366,15,41,15,10,0.6309297529405278,1
7367,22,29,10,31,0.0,0
7368,41,28,37,33,0.0,0
7369,24,26,5,37,0.0,0
7370,24,32,10,37,0.0,0
7371,34,1,37,6,0.0,0
7372,3,5,19,23,0.0,0
7373,10,26,27,3,0.0,0
7374,30,29,37,10,0.0,0
7375,27,29,40,14,0.0,0
7376,30,0,13,1,0.0,0
7377,13,37,28,41,0.0,0
7378,6,6,14,2,0.9999999989999999,1
7379,34,10,29,34,0.49999999949999996,1
7380,40,41,6,20,0.0,0
7381,15,41,3,19,0.0,0
7382,16,41,16,26,0.6309297529405278,1
7383,23,26,0,14,0.0,0
7384,13,0,14,26,0.0,0
7385,32,20,24,2,0.0,0
7386,24,24,20,14,0.9999999989999999,1
7387,25,28,26,6,0.0,0
7388,22,10,6,12,0.0,0
7389,38,37,28,6,0.0,0
7390,16,16,31,10,0.9999999989999999,1
7391,31,41,28,24,0.0,0
7392,7,19,32,1,0.0,0
7393,37,5,31,1,0.0,0
7394,16,1,37,10,0.0,0
7395,24,14,37,29,0.0,0
7396,37,29,32,25,0.0,0
7397,30,29,32,37,0.0,0
7398,25,1,19,35,0.0,0
7399,34,10,37,13,0.0,0
7400,1,1,28,27,0.9999999989999999,1
7401,29,14,32,9,0.0,0
7402,38,29,37,14,0.0,0
7403,37,1,37,0,0.6309297529405278,1
7404,28,1,37,5,0.0,0
7405,24,19,10,1,0.0,0
7406,25,40,33,37,0.0,0
7407,12,37,28,14,0.0,0
7408,24,37,39,5,0.0,0
7409,24,37,41,10,0.0,0
7410,6,41,37,33,0.0,0
7411,36,37,10,25,0.0,0
7412,11,37,29,14,0.0,0
7413,38,37,29,1,0.0,0
7414,10,37,14,19,0.0,0
7415,18,19,5,37,0.0,0
7416,10,4,20,2,0.0,0
7417,30,37,29,31,0.0,0
7418,33,41,28,15,0.0,0
7419,24,37,1,28,0.0,0
7420,16,10,37,20,0.0,0
7421,0,28,27,25,0.0,0
7422,5,41,10,18,0.0,0
7423,30,24,29,10,0.0,0
7424,24,37,29,28,0.0,0
7425,10,29,27,41,0.0,0
7426,24,15,28,5,0.0,0
7427,24,26,41,37,0.0,0
7428,25,29,10,37,0.0,0
7429,36,37,10,5,0.0,0
7430,16,37,28,5,0.0,0
7431,2,28,1,32,0.0,0
7432,10,19,14,29,0.0,0
7433,13,29,16,32,0.0,0
7434,0,25,1,4,0.0,0
7435,38,29,1,33,0.0,0
7436,8,10,26,37,0.0,0
7437,21,28,29,32,0.0,0
7438,22,10,41,5,0.0,0
7439,5,41,36,24,0.0,0
7440,27,41,37,26,0.0,0
7441,24,37,40,19,0.0,0
7442,37,29,1,0,0.0,0
7443,10,37,20,1,0.0,0
7444,27,14,29,28,0.0,0
7445,30,29,13,0,0.0,0
7446,19,14,1,5,0.0,0
7447,24,15,3,33,0.0,0
7448,16,1,10,37,0.0,0
7449,24,28,6,33,0.0,0
7450,27,39,26,6,0.0,0
7451,24,4,31,20,0.0,0
7452,15,37,6,27,0.0,0
7453,24,41,6,10,0.0,0
7454,30,37,15,20,0.0,0
7455,34,26,15,4,0.0,0
7456,24,19,1,25,0.0,0
7457,5,26,41,37,0.0,0
7458,25,41,37,29,0.0,0
7459,17,5,24,28,0.0,0
7460,30,10,37,16,0.0,0
7461,16,29,31,0,0.0,0
7462,41,4,28,35,0.0,0
7463,6,14,41,1,0.0,0
7464,7,10,15,28,0.0,0
7465,38,37,1,28,0.0,0
7466,30,29,0,25,0.0,0
7467,28,14,28,6,0.6309297529405278,1
7468,24,40,10,19,0.0,0
7469,16,41,3,28,0.0,0
