Step,True_Label,Action,Reward,Cumulative
10310,38,38,1,1745
10311,38,38,1,1746
10312,12,22,0,1746
10313,3,17,0,1746
10314,26,23,0,1746
10315,2,39,0,1746
10316,24,24,1,1747
10317,24,24,1,1748
10318,32,1,0,1748
10319,38,38,1,1749
10320,19,10,0,1749
10321,5,8,0,1749
10322,24,2,0,1749
10323,34,16,0,1749
10324,25,9,0,1749
10325,34,34,1,1750
10326,24,24,1,1751
10327,24,38,0,1751
10328,30,30,1,1752
10329,34,24,0,1752
10330,10,10,1,1753
10331,34,34,1,1754
10332,25,24,0,1754
10333,24,16,0,1754
10334,10,7,0,1754
10335,24,36,0,1754
10336,28,18,0,1754
10337,22,8,0,1754
10338,38,13,0,1754
10339,25,34,0,1754
10340,25,8,0,1754
10341,25,25,1,1755
10342,38,33,0,1755
10343,24,24,1,1756
10344,24,24,1,1757
10345,24,24,1,1758
10346,3,14,0,1758
10347,16,38,0,1758
10348,38,35,0,1758
10349,28,25,0,1758
10350,22,18,0,1758
10351,10,0,0,1758
10352,10,38,0,1758
10353,24,24,1,1759
10354,25,10,0,1759
10355,2,25,0,1759
10356,13,28,0,1759
10357,3,0,0,1759
10358,13,25,0,1759
10359,37,20,0,1759
10360,24,24,1,1760
10361,34,7,0,1760
10362,13,15,0,1760
10363,3,36,0,1760
10364,24,24,1,1761
10365,34,34,1,1762
10366,36,36,1,1763
10367,38,6,0,1763
10368,22,23,0,1763
10369,10,15,0,1763
10370,30,30,1,1764
10371,15,13,0,1764
10372,25,10,0,1764
10373,5,41,0,1764
10374,16,38,0,1764
10375,10,4,0,1764
10376,24,10,0,1764
10377,25,24,0,1764
10378,38,38,1,1765
10379,24,36,0,1765
10380,24,24,1,1766
10381,16,10,0,1766
10382,8,8,1,1767
10383,22,36,0,1767
10384,22,8,0,1767
10385,24,37,0,1767
10386,14,6,0,1767
10387,2,24,0,1767
10388,24,24,1,1768
10389,21,33,0,1768
10390,23,37,0,1768
10391,30,39,0,1768
10392,24,17,0,1768
10393,10,27,0,1768
10394,39,25,0,1768
10395,17,30,0,1768
10396,16,39,0,1768
10397,34,24,0,1768
10398,38,6,0,1768
10399,24,24,1,1769
10400,11,0,0,1769
10401,10,11,0,1769
10402,10,32,0,1769
10403,10,18,0,1769
10404,22,14,0,1769
10405,3,4,0,1769
10406,0,29,0,1769
10407,33,12,0,1769
10408,34,22,0,1769
10409,38,36,0,1769
10410,40,5,0,1769
10411,24,3,0,1769
10412,10,1,0,1769
10413,38,13,0,1769
10414,34,24,0,1769
10415,2,6,0,1769
10416,38,30,0,1769
10417,23,10,0,1769
10418,24,41,0,1769
10419,20,33,0,1769
10420,2,35,0,1769
10421,23,11,0,1769
10422,12,8,0,1769
10423,9,8,0,1769
10424,7,41,0,1769
10425,14,15,0,1769
10426,39,10,0,1769
10427,34,15,0,1769
10428,38,41,0,1769
10429,38,30,0,1769
10430,3,24,0,1769
10431,22,0,0,1769
10432,38,40,0,1769
10433,34,12,0,1769
10434,36,36,1,1770
10435,31,33,0,1770
10436,41,26,0,1770
10437,38,38,1,1771
10438,38,38,1,1772
10439,10,10,1,1773
10440,40,18,0,1773
10441,22,13,0,1773
10442,8,8,1,1774
10443,5,13,0,1774
10444,20,27,0,1774
10445,38,22,0,1774
10446,16,24,0,1774
10447,2,19,0,1774
10448,10,18,0,1774
10449,5,20,0,1774
10450,13,34,0,1774
10451,30,0,0,1774
10452,18,31,0,1774
10453,23,15,0,1774
10454,10,6,0,1774
10455,2,24,0,1774
10456,24,10,0,1774
10457,34,10,0,1774
10458,17,32,0,1774
10459,24,39,0,1774
10460,23,36,0,1774
10461,24,36,0,1774
10462,22,39,0,1774
10463,24,25,0,1774
10464,17,38,0,1774
10465,38,38,1,1775
10466,10,6,0,1775
10467,17,21,0,1775
10468,24,25,0,1775
10469,41,36,0,1775
10470,10,40,0,1775
10471,29,30,0,1775
10472,5,8,0,1775
10473,10,28,0,1775
10474,6,40,0,1775
10475,20,3,0,1775
10476,24,8,0,1775
10477,17,27,0,1775
10478,16,23,0,1775
10479,2,8,0,1775
10480,24,24,1,1776
10481,3,30,0,1776
10482,10,15,0,1776
10483,22,9,0,1776
10484,17,34,0,1776
10485,16,19,0,1776
10486,21,39,0,1776
10487,24,24,1,1777
10488,10,0,0,1777
10489,38,30,0,1777
10490,24,24,1,1778
10491,24,18,0,1778
10492,24,24,1,1779
10493,34,0,0,1779
10494,24,26,0,1779
10495,18,35,0,1779
10496,3,16,0,1779
10497,14,3,0,1779
10498,8,10,0,1779
10499,38,38,1,1780
10500,40,17,0,1780
10501,25,25,1,1781
10502,28,7,0,1781
10503,6,31,0,1781
10504,26,41,0,1781
10505,39,4,0,1781
10506,34,30,0,1781
10507,22,15,0,1781
10508,39,39,1,1782
10509,39,34,0,1782
10510,17,1,0,1782
10511,40,17,0,1782
10512,24,41,0,1782
10513,13,38,0,1782
10514,30,2,0,1782
10515,18,11,0,1782
10516,24,24,1,1783
10517,8,36,0,1783
10518,10,36,0,1783
10519,34,34,1,1784
10520,24,31,0,1784
10521,10,21,0,1784
10522,17,2,0,1784
10523,34,34,1,1785
10524,13,11,0,1785
10525,2,40,0,1785
10526,18,24,0,1785
10527,30,30,1,1786
10528,31,9,0,1786
10529,30,30,1,1787
10530,22,13,0,1787
10531,38,23,0,1787
10532,10,39,0,1787
10533,24,24,1,1788
10534,16,38,0,1788
10535,5,2,0,1788
10536,24,24,1,1789
10537,24,24,1,1790
10538,13,6,0,1790
10539,11,33,0,1790
10540,20,8,0,1790
10541,22,22,1,1791
10542,26,8,0,1791
10543,24,19,0,1791
10544,31,16,0,1791
10545,38,23,0,1791
10546,10,3,0,1791
10547,30,30,1,1792
10548,24,8,0,1792
10549,2,25,0,1792
10550,16,4,0,1792
10551,31,19,0,1792
10552,24,24,1,1793
10553,21,3,0,1793
10554,7,0,0,1793
10555,5,24,0,1793
10556,6,6,1,1794
10557,3,19,0,1794
10558,38,38,1,1795
10559,2,8,0,1795
10560,31,28,0,1795
10561,18,31,0,1795
10562,28,5,0,1795
10563,28,10,0,1795
10564,37,20,0,1795
10565,24,39,0,1795
10566,10,4,0,1795
10567,30,30,1,1796
10568,24,27,0,1796
10569,39,1,0,1796
10570,10,0,0,1796
10571,12,28,0,1796
10572,38,38,1,1797
10573,24,23,0,1797
10574,22,34,0,1797
10575,16,32,0,1797
10576,18,8,0,1797
10577,2,31,0,1797
10578,10,40,0,1797
10579,24,6,0,1797
10580,34,29,0,1797
10581,5,24,0,1797
10582,36,34,0,1797
10583,36,24,0,1797
10584,33,9,0,1797
10585,10,4,0,1797
10586,34,34,1,1798
10587,39,14,0,1798
10588,22,38,0,1798
10589,39,5,0,1798
10590,17,34,0,1798
10591,24,24,1,1799
10592,38,38,1,1800
10593,10,13,0,1800
10594,3,0,0,1800
10595,29,10,0,1800
10596,28,1,0,1800
10597,24,5,0,1800
10598,24,22,0,1800
10599,24,3,0,1800
10600,38,19,0,1800
10601,25,38,0,1800
10602,28,19,0,1800
10603,39,25,0,1800
10604,24,24,1,1801
10605,19,8,0,1801
10606,16,16,1,1802
10607,24,41,0,1802
10608,34,13,0,1802
10609,39,2,0,1802
10610,9,38,0,1802
10611,25,25,1,1803
10612,5,9,0,1803
10613,36,8,0,1803
10614,24,34,0,1803
10615,6,6,1,1804
10616,39,31,0,1804
10617,16,39,0,1804
10618,24,3,0,1804
10619,24,24,1,1805
10620,10,31,0,1805
10621,38,8,0,1805
10622,2,25,0,1805
10623,30,30,1,1806
10624,24,18,0,1806
10625,38,7,0,1806
10626,30,40,0,1806
10627,24,24,1,1807
10628,38,6,0,1807
10629,40,8,0,1807
10630,30,30,1,1808
10631,2,10,0,1808
10632,10,33,0,1808
10633,26,10,0,1808
10634,24,24,1,1809
10635,3,41,0,1809
10636,15,8,0,1809
10637,37,39,0,1809
10638,25,30,0,1809
10639,24,28,0,1809
10640,4,24,0,1809
10641,33,25,0,1809
10642,14,33,0,1809
10643,38,39,0,1809
10644,24,24,1,1810
10645,37,10,0,1810
10646,10,8,0,1810
10647,24,11,0,1810
10648,5,19,0,1810
10649,24,15,0,1810
10650,13,26,0,1810
10651,10,38,0,1810
10652,24,24,1,1811
10653,24,24,1,1812
10654,26,1,0,1812
10655,24,24,1,1813
10656,24,41,0,1813
10657,24,24,1,1814
10658,39,27,0,1814
10659,30,30,1,1815
10660,34,14,0,1815
10661,38,40,0,1815
10662,24,30,0,1815
10663,5,29,0,1815
10664,39,39,1,1816
10665,13,30,0,1816
10666,38,16,0,1816
10667,10,18,0,1816
10668,7,34,0,1816
10669,38,0,0,1816
10670,16,40,0,1816
10671,38,38,1,1817
10672,0,25,0,1817
10673,10,4,0,1817
10674,34,24,0,1817
10675,34,30,0,1817
10676,36,24,0,1817
10677,24,12,0,1817
10678,38,38,1,1818
10679,10,10,1,1819
10680,24,24,1,1820
10681,23,22,0,1820
10682,38,15,0,1820
10683,5,5,1,1821
10684,2,38,0,1821
10685,2,35,0,1821
10686,38,8,0,1821
10687,10,10,1,1822
10688,10,22,0,1822
10689,24,20,0,1822
10690,15,9,0,1822
10691,12,36,0,1822
10692,29,1,0,1822
10693,38,38,1,1823
10694,24,11,0,1823
10695,5,8,0,1823
10696,16,16,1,1824
10697,13,13,1,1825
10698,30,30,1,1826
10699,24,24,1,1827
10700,16,25,0,1827
10701,3,24,0,1827
10702,6,36,0,1827
10703,28,37,0,1827
10704,5,11,0,1827
10705,1,3,0,1827
10706,10,29,0,1827
10707,24,24,1,1828
10708,29,31,0,1828
10709,24,24,1,1829
10710,28,19,0,1829
10711,32,25,0,1829
10712,1,3,0,1829
10713,23,20,0,1829
10714,24,24,1,1830
10715,30,30,1,1831
10716,34,34,1,1832
10717,16,22,0,1832
10718,25,15,0,1832
10719,13,39,0,1832
10720,18,12,0,1832
10721,40,0,0,1832
10722,2,0,0,1832
10723,10,7,0,1832
10724,18,34,0,1832
10725,10,24,0,1832
10726,2,10,0,1832
10727,27,23,0,1832
10728,6,35,0,1832
10729,24,5,0,1832
10730,5,0,0,1832
10731,13,15,0,1832
10732,24,34,0,1832
10733,5,24,0,1832
10734,30,30,1,1833
10735,2,2,1,1834
10736,16,38,0,1834
10737,32,13,0,1834
10738,10,4,0,1834
10739,29,39,0,1834
10740,12,23,0,1834
10741,5,30,0,1834
10742,41,34,0,1834
10743,38,15,0,1834
10744,10,2,0,1834
10745,26,9,0,1834
10746,10,5,0,1834
10747,5,8,0,1834
10748,24,24,1,1835
10749,10,17,0,1835
10750,32,21,0,1835
10751,38,13,0,1835
10752,10,25,0,1835
10753,3,27,0,1835
10754,17,9,0,1835
10755,41,7,0,1835
10756,33,26,0,1835
10757,34,10,0,1835
10758,38,38,1,1836
10759,24,24,1,1837
10760,25,33,0,1837
10761,38,38,1,1838
10762,21,36,0,1838
10763,28,6,0,1838
10764,10,41,0,1838
10765,16,18,0,1838
10766,24,38,0,1838
10767,6,21,0,1838
10768,16,14,0,1838
10769,3,17,0,1838
10770,10,24,0,1838
10771,13,2,0,1838
10772,5,36,0,1838
10773,24,24,1,1839
10774,30,30,1,1840
10775,9,25,0,1840
10776,38,10,0,1840
10777,24,24,1,1841
10778,6,35,0,1841
10779,19,3,0,1841
10780,2,29,0,1841
10781,23,38,0,1841
10782,23,22,0,1841
10783,30,38,0,1841
10784,35,17,0,1841
10785,23,33,0,1841
10786,17,13,0,1841
10787,24,26,0,1841
10788,24,41,0,1841
10789,39,15,0,1841
10790,24,24,1,1842
10791,5,37,0,1842
10792,28,40,0,1842
10793,26,20,0,1842
10794,23,5,0,1842
10795,10,36,0,1842
10796,30,5,0,1842
10797,24,24,1,1843
10798,24,24,1,1844
10799,22,14,0,1844
10800,26,14,0,1844
10801,16,16,1,1845
10802,34,33,0,1845
10803,3,25,0,1845
10804,39,4,0,1845
10805,24,24,1,1846
10806,24,24,1,1847
10807,24,24,1,1848
10808,30,34,0,1848
10809,20,24,0,1848
10810,37,27,0,1848
10811,16,39,0,1848
10812,6,10,0,1848
10813,24,4,0,1848
10814,24,24,1,1849
10815,38,16,0,1849
10816,38,24,0,1849
10817,24,14,0,1849
10818,10,8,0,1849
10819,23,6,0,1849
10820,22,22,1,1850
10821,35,6,0,1850
10822,38,38,1,1851
10823,30,6,0,1851
10824,5,10,0,1851
10825,25,16,0,1851
10826,25,36,0,1851
10827,24,24,1,1852
10828,24,24,1,1853
10829,34,34,1,1854
10830,40,6,0,1854
10831,36,8,0,1854
10832,30,24,0,1854
10833,24,34,0,1854
10834,18,41,0,1854
10835,41,25,0,1854
10836,36,36,1,1855
10837,16,21,0,1855
10838,10,25,0,1855
10839,12,5,0,1855
10840,30,30,1,1856
10841,24,24,1,1857
10842,5,31,0,1857
10843,1,38,0,1857
10844,39,8,0,1857
10845,29,7,0,1857
10846,28,18,0,1857
10847,32,5,0,1857
10848,30,30,1,1858
10849,24,27,0,1858
10850,30,34,0,1858
10851,10,6,0,1858
10852,5,13,0,1858
10853,24,24,1,1859
10854,8,7,0,1859
10855,13,3,0,1859
10856,25,24,0,1859
10857,6,15,0,1859
10858,24,24,1,1860
10859,23,24,0,1860
10860,28,10,0,1860
10861,30,38,0,1860
10862,38,34,0,1860
10863,24,24,1,1861
10864,38,38,1,1862
10865,40,41,0,1862
10866,24,36,0,1862
10867,38,7,0,1862
10868,16,38,0,1862
10869,16,9,0,1862
10870,24,24,1,1863
10871,10,0,0,1863
10872,15,10,0,1863
10873,33,10,0,1863
10874,24,34,0,1863
10875,5,24,0,1863
10876,23,18,0,1863
10877,24,19,0,1863
10878,30,30,1,1864
10879,24,29,0,1864
10880,38,1,0,1864
10881,40,5,0,1864
10882,25,25,1,1865
10883,10,28,0,1865
10884,14,0,0,1865
10885,24,24,1,1866
10886,33,5,0,1866
10887,10,23,0,1866
10888,25,38,0,1866
10889,34,38,0,1866
10890,8,28,0,1866
10891,33,32,0,1866
10892,10,16,0,1866
10893,24,22,0,1866
10894,10,24,0,1866
10895,11,15,0,1866
10896,5,23,0,1866
10897,40,9,0,1866
10898,18,4,0,1866
10899,27,33,0,1866
10900,28,34,0,1866
10901,24,24,1,1867
10902,29,32,0,1867
10903,3,17,0,1867
10904,16,41,0,1867
10905,28,28,1,1868
10906,24,17,0,1868
10907,33,11,0,1868
10908,5,1,0,1868
10909,10,36,0,1868
10910,17,30,0,1868
10911,5,39,0,1868
10912,3,27,0,1868
10913,31,22,0,1868
10914,22,35,0,1868
10915,10,20,0,1868
10916,22,38,0,1868
10917,5,16,0,1868
10918,31,27,0,1868
10919,24,0,0,1868
10920,25,25,1,1869
10921,24,24,1,1870
10922,34,34,1,1871
10923,24,35,0,1871
10924,24,10,0,1871
10925,18,41,0,1871
10926,24,34,0,1871
10927,24,40,0,1871
10928,34,9,0,1871
10929,8,17,0,1871
10930,23,24,0,1871
10931,32,2,0,1871
10932,38,17,0,1871
10933,9,33,0,1871
10934,10,8,0,1871
10935,24,24,1,1872
10936,30,30,1,1873
10937,25,0,0,1873
10938,29,35,0,1873
10939,13,30,0,1873
10940,16,16,1,1874
10941,24,41,0,1874
10942,30,30,1,1875
10943,10,35,0,1875
10944,3,8,0,1875
10945,26,34,0,1875
10946,3,28,0,1875
10947,27,16,0,1875
10948,40,35,0,1875
10949,14,40,0,1875
10950,38,8,0,1875
10951,22,21,0,1875
10952,38,38,1,1876
10953,12,38,0,1876
10954,41,0,0,1876
10955,27,17,0,1876
10956,34,30,0,1876
10957,20,22,0,1876
10958,31,38,0,1876
10959,36,36,1,1877
10960,24,41,0,1877
10961,28,22,0,1877
10962,34,0,0,1877
10963,38,38,1,1878
10964,15,16,0,1878
10965,16,0,0,1878
10966,30,38,0,1878
10967,24,24,1,1879
10968,18,38,0,1879
10969,2,2,1,1880
10970,34,41,0,1880
10971,24,34,0,1880
10972,27,34,0,1880
10973,38,17,0,1880
10974,16,4,0,1880
10975,28,30,0,1880
10976,38,38,1,1881
10977,41,14,0,1881
10978,38,31,0,1881
10979,10,10,1,1882
10980,39,17,0,1882
10981,24,10,0,1882
10982,38,6,0,1882
10983,16,24,0,1882
10984,38,38,1,1883
10985,22,33,0,1883
10986,17,9,0,1883
10987,24,24,1,1884
10988,28,15,0,1884
10989,28,24,0,1884
10990,24,5,0,1884
10991,23,38,0,1884
10992,21,3,0,1884
10993,2,6,0,1884
10994,24,21,0,1884
10995,28,5,0,1884
10996,24,24,1,1885
10997,17,34,0,1885
10998,16,22,0,1885
10999,24,24,1,1886
11000,38,38,1,1887
11001,15,21,0,1887
11002,24,27,0,1887
11003,38,37,0,1887
11004,21,18,0,1887
11005,38,20,0,1887
11006,26,19,0,1887
11007,30,30,1,1888
11008,24,39,0,1888
11009,4,41,0,1888
11010,14,0,0,1888
11011,24,24,1,1889
11012,30,30,1,1890
11013,27,9,0,1890
11014,12,34,0,1890
11015,25,4,0,1890
11016,5,30,0,1890
11017,1,40,0,1890
11018,30,30,1,1891
11019,2,6,0,1891
11020,16,9,0,1891
11021,24,7,0,1891
11022,20,12,0,1891
11023,22,22,1,1892
11024,24,30,0,1892
11025,24,26,0,1892
11026,5,4,0,1892
11027,40,37,0,1892
11028,24,24,1,1893
11029,38,34,0,1893
11030,24,36,0,1893
11031,34,25,0,1893
11032,24,20,0,1893
11033,3,3,1,1894
11034,16,38,0,1894
11035,38,3,0,1894
11036,24,24,1,1895
11037,24,17,0,1895
11038,24,33,0,1895
11039,17,23,0,1895
11040,24,3,0,1895
11041,13,16,0,1895
11042,34,38,0,1895
11043,22,36,0,1895
11044,24,29,0,1895
11045,38,16,0,1895
11046,27,31,0,1895
11047,30,30,1,1896
11048,5,24,0,1896
11049,38,26,0,1896
11050,24,24,1,1897
11051,24,24,1,1898
11052,5,24,0,1898
11053,7,3,0,1898
11054,0,38,0,1898
11055,34,30,0,1898
11056,39,38,0,1898
11057,24,24,1,1899
11058,16,39,0,1899
11059,6,24,0,1899
11060,30,1,0,1899
11061,2,24,0,1899
11062,24,6,0,1899
11063,24,24,1,1900
11064,30,30,1,1901
11065,13,2,0,1901
11066,0,7,0,1901
11067,27,14,0,1901
11068,18,22,0,1901
11069,22,22,1,1902
11070,27,36,0,1902
11071,24,24,1,1903
11072,33,24,0,1903
11073,24,24,1,1904
11074,22,9,0,1904
11075,29,25,0,1904
11076,10,8,0,1904
11077,24,14,0,1904
11078,16,22,0,1904
11079,34,36,0,1904
11080,27,14,0,1904
11081,36,36,1,1905
11082,34,18,0,1905
11083,4,3,0,1905
11084,22,33,0,1905
11085,24,36,0,1905
11086,22,35,0,1905
11087,24,2,0,1905
11088,18,38,0,1905
11089,24,24,1,1906
11090,24,17,0,1906
11091,3,5,0,1906
11092,0,33,0,1906
11093,25,3,0,1906
11094,17,15,0,1906
11095,23,22,0,1906
11096,24,24,1,1907
11097,38,38,1,1908
11098,19,26,0,1908
11099,8,19,0,1908
11100,24,24,1,1909
11101,3,30,0,1909
11102,38,38,1,1910
11103,18,16,0,1910
11104,24,35,0,1910
11105,18,0,0,1910
11106,11,2,0,1910
11107,20,22,0,1910
11108,24,24,1,1911
11109,38,22,0,1911
11110,16,38,0,1911
11111,24,24,1,1912
11112,22,19,0,1912
11113,25,40,0,1912
11114,13,17,0,1912
11115,39,39,1,1913
11116,33,40,0,1913
11117,24,24,1,1914
11118,38,38,1,1915
11119,24,24,1,1916
11120,5,24,0,1916
11121,15,10,0,1916
11122,30,5,0,1916
11123,28,25,0,1916
11124,38,38,1,1917
11125,10,1,0,1917
11126,24,16,0,1917
11127,23,28,0,1917
11128,5,1,0,1917
11129,10,41,0,1917
11130,24,36,0,1917
11131,40,20,0,1917
11132,21,38,0,1917
11133,22,13,0,1917
11134,31,41,0,1917
11135,23,25,0,1917
11136,25,16,0,1917
11137,39,31,0,1917
11138,17,19,0,1917
11139,24,25,0,1917
11140,10,30,0,1917
11141,30,30,1,1918
11142,8,8,1,1919
11143,22,22,1,1920
11144,41,38,0,1920
11145,18,24,0,1920
11146,22,5,0,1920
11147,10,16,0,1920
11148,33,38,0,1920
11149,28,16,0,1920
11150,24,36,0,1920
11151,16,27,0,1920
11152,24,24,1,1921
11153,12,25,0,1921
11154,10,30,0,1921
11155,17,33,0,1921
11156,23,27,0,1921
11157,31,15,0,1921
11158,38,38,1,1922
11159,24,35,0,1922
11160,24,24,1,1923
11161,2,29,0,1923
11162,3,36,0,1923
11163,19,31,0,1923
11164,17,10,0,1923
11165,30,30,1,1924
11166,30,36,0,1924
11167,3,24,0,1924
11168,10,14,0,1924
11169,19,23,0,1924
11170,10,20,0,1924
11171,24,35,0,1924
11172,3,18,0,1924
11173,31,16,0,1924
11174,24,15,0,1924
11175,13,38,0,1924
11176,24,24,1,1925
11177,30,30,1,1926
11178,34,30,0,1926
11179,24,24,1,1927
11180,6,27,0,1927
11181,24,24,1,1928
11182,38,38,1,1929
11183,41,3,0,1929
11184,30,22,0,1929
11185,17,30,0,1929
11186,24,24,1,1930
11187,30,30,1,1931
11188,0,23,0,1931
11189,41,24,0,1931
11190,24,36,0,1931
11191,5,5,1,1932
11192,28,16,0,1932
11193,24,24,1,1933
11194,2,28,0,1933
11195,27,27,1,1934
11196,24,24,1,1935
11197,41,6,0,1935
11198,30,30,1,1936
11199,25,5,0,1936
11200,34,34,1,1937
11201,2,6,0,1937
11202,24,27,0,1937
11203,38,41,0,1937
11204,25,6,0,1937
11205,28,6,0,1937
11206,6,36,0,1937
11207,0,28,0,1937
11208,24,36,0,1937
11209,39,16,0,1937
11210,24,35,0,1937
11211,22,15,0,1937
11212,10,11,0,1937
11213,38,16,0,1937
11214,24,39,0,1937
11215,25,24,0,1937
11216,2,5,0,1937
11217,36,36,1,1938
11218,24,16,0,1938
11219,10,22,0,1938
11220,14,6,0,1938
11221,15,11,0,1938
11222,30,30,1,1939
11223,26,16,0,1939
11224,36,20,0,1939
11225,10,16,0,1939
11226,24,3,0,1939
11227,22,4,0,1939
11228,16,7,0,1939
11229,37,5,0,1939
11230,28,23,0,1939
11231,30,30,1,1940
11232,19,13,0,1940
11233,25,34,0,1940
11234,29,28,0,1940
11235,3,38,0,1940
11236,10,24,0,1940
11237,39,5,0,1940
11238,13,9,0,1940
11239,8,8,1,1941
11240,31,28,0,1941
11241,33,27,0,1941
11242,15,7,0,1941
11243,13,9,0,1941
11244,27,3,0,1941
11245,38,5,0,1941
11246,38,38,1,1942
11247,36,29,0,1942
11248,38,28,0,1942
11249,24,24,1,1943
11250,24,35,0,1943
11251,22,5,0,1943
11252,36,20,0,1943
11253,25,25,1,1944
11254,22,22,1,1945
11255,23,22,0,1945
11256,40,33,0,1945
11257,38,19,0,1945
11258,2,5,0,1945
11259,12,5,0,1945
11260,38,19,0,1945
11261,22,5,0,1945
11262,24,27,0,1945
11263,10,10,1,1946
11264,23,33,0,1946
11265,24,24,1,1947
11266,11,12,0,1947
11267,24,28,0,1947
11268,10,30,0,1947
11269,17,31,0,1947
11270,16,1,0,1947
11271,31,16,0,1947
11272,6,12,0,1947
11273,25,8,0,1947
11274,24,3,0,1947
11275,24,0,0,1947
11276,36,11,0,1947
11277,34,28,0,1947
11278,38,38,1,1948
11279,34,30,0,1948
11280,24,22,0,1948
11281,39,39,1,1949
11282,37,32,0,1949
11283,22,22,1,1950
11284,23,35,0,1950
11285,38,3,0,1950
11286,6,36,0,1950
11287,24,38,0,1950
11288,18,2,0,1950
11289,25,25,1,1951
11290,22,29,0,1951
11291,30,30,1,1952
11292,21,27,0,1952
11293,8,8,1,1953
11294,34,34,1,1954
11295,10,5,0,1954
11296,34,34,1,1955
11297,24,20,0,1955
11298,3,11,0,1955
11299,30,5,0,1955
11300,10,10,1,1956
11301,5,0,0,1956
11302,36,23,0,1956
11303,13,30,0,1956
11304,38,16,0,1956
11305,36,36,1,1957
11306,38,38,1,1958
11307,26,1,0,1958
11308,22,1,0,1958
11309,13,3,0,1958
11310,22,12,0,1958
11311,10,12,0,1958
11312,10,25,0,1958
11313,38,38,1,1959
11314,35,22,0,1959
11315,10,41,0,1959
11316,10,30,0,1959
11317,24,24,1,1960
11318,24,24,1,1961
11319,38,7,0,1961
11320,24,29,0,1961
11321,24,23,0,1961
11322,28,9,0,1961
11323,10,37,0,1961
11324,10,37,0,1961
11325,41,36,0,1961
11326,24,6,0,1961
11327,8,10,0,1961
11328,2,2,1,1962
11329,30,12,0,1962
11330,26,37,0,1962
11331,24,18,0,1962
11332,24,24,1,1963
11333,33,35,0,1963
11334,24,24,1,1964
11335,14,21,0,1964
11336,28,10,0,1964
11337,25,25,1,1965
11338,40,20,0,1965
11339,30,0,0,1965
11340,13,17,0,1965
11341,24,38,0,1965
11342,36,30,0,1965
11343,30,36,0,1965
11344,10,25,0,1965
11345,25,5,0,1965
11346,30,30,1,1966
11347,33,36,0,1966
11348,16,13,0,1966
11349,28,38,0,1966
11350,10,24,0,1966
11351,15,17,0,1966
11352,3,12,0,1966
11353,34,30,0,1966
11354,38,38,1,1967
11355,24,24,1,1968
11356,36,36,1,1969
11357,3,22,0,1969
11358,34,38,0,1969
11359,13,39,0,1969
11360,20,19,0,1969
11361,34,23,0,1969
11362,24,24,1,1970
11363,25,17,0,1970
11364,5,8,0,1970
11365,31,6,0,1970
11366,2,30,0,1970
11367,36,5,0,1970
11368,0,0,1,1971
11369,34,40,0,1971
11370,10,40,0,1971
11371,16,34,0,1971
11372,10,18,0,1971
11373,38,34,0,1971
11374,24,24,1,1972
11375,38,5,0,1972
11376,19,13,0,1972
11377,3,16,0,1972
11378,1,5,0,1972
11379,38,1,0,1972
11380,24,24,1,1973
11381,16,27,0,1973
11382,38,5,0,1973
11383,2,2,1,1974
11384,24,24,1,1975
11385,38,8,0,1975
11386,23,10,0,1975
11387,10,2,0,1975
11388,10,34,0,1975
11389,13,30,0,1975
11390,34,19,0,1975
11391,32,19,0,1975
11392,8,35,0,1975
11393,40,0,0,1975
11394,24,7,0,1975
11395,24,25,0,1975
11396,23,10,0,1975
11397,23,22,0,1975
11398,34,34,1,1976
11399,16,27,0,1976
11400,22,16,0,1976
11401,36,25,0,1976
11402,24,24,1,1977
11403,38,25,0,1977
11404,10,11,0,1977
11405,10,9,0,1977
11406,10,15,0,1977
11407,11,0,0,1977
11408,2,18,0,1977
11409,30,30,1,1978
11410,16,2,0,1978
11411,22,36,0,1978
11412,25,8,0,1978
11413,18,2,0,1978
11414,27,36,0,1978
11415,4,24,0,1978
11416,10,1,0,1978
11417,22,22,1,1979
11418,24,15,0,1979
11419,17,7,0,1979
11420,13,13,1,1980
11421,8,8,1,1981
11422,16,24,0,1981
11423,24,24,1,1982
11424,6,41,0,1982
11425,29,40,0,1982
11426,34,11,0,1982
11427,38,32,0,1982
11428,40,3,0,1982
11429,1,11,0,1982
11430,22,13,0,1982
11431,33,4,0,1982
11432,10,10,1,1983
11433,24,27,0,1983
11434,29,5,0,1983
11435,15,36,0,1983
11436,41,23,0,1983
11437,39,36,0,1983
11438,38,14,0,1983
11439,4,21,0,1983
11440,35,24,0,1983
11441,24,32,0,1983
11442,31,15,0,1983
11443,33,27,0,1983
11444,24,24,1,1984
11445,29,18,0,1984
11446,37,38,0,1984
11447,22,8,0,1984
11448,7,0,0,1984
11449,22,3,0,1984
11450,20,36,0,1984
11451,38,19,0,1984
11452,3,5,0,1984
11453,10,10,1,1985
11454,24,3,0,1985
11455,34,35,0,1985
11456,14,1,0,1985
11457,0,16,0,1985
11458,25,35,0,1985
11459,34,20,0,1985
11460,24,24,1,1986
11461,38,38,1,1987
11462,24,33,0,1987
11463,10,5,0,1987
11464,24,24,1,1988
11465,38,20,0,1988
11466,24,29,0,1988
11467,3,29,0,1988
11468,25,35,0,1988
11469,30,30,1,1989
11470,6,5,0,1989
11471,36,36,1,1990
11472,24,38,0,1990
11473,1,17,0,1990
